_id,data.created_at,data.favorite_count,data.favorited,data.id,data.is_quote_status,data.lang,data.possibly_sensitive,data.retweet_count,data.retweeted,data.source,data.text,data.truncated,data.user.id,data.user.name,data.user.screen_name,data.user.location
63862b17a40cfd3176f71616,Tue Nov 29 15:52:04 +0000 2022,0,false,1.59762E+18,true,en,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fact Check : 2,508,036 people voted for parties that opposed the 413 (More than 1.9 million, Ivana)

As well, only… https://t.co/TstrWvaYZ0",true,1.53853E+18,Michael Buettel,michaelwbuettel,"Ottawa, Ontario"
63862b17a40cfd3176f71617,Tue Nov 29 15:52:02 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@softtail65 Sorry seems to be the only word?,false,8.96019E+17,Christen NO DMs 🇨🇦 Secular Humanist,sandbanksgirl,"Ottawa, Ontario"
63862b17a40cfd3176f71618,Tue Nov 29 15:52:02 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FermisSocks @DJSnM @ctilley79 @elonmusk Umm... 'Free speech' is often used to steal the freedoms of others. Histor… https://t.co/IZqPcg23E4,true,1.39212E+18,TechJunkie,TechJunkie22,"Ottawa, Ontario"
63862b17a40cfd3176f71619,Tue Nov 29 15:52:00 +0000 2022,1,false,1.59762E+18,false,en,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","This is a great photograph! Complete with a dog. #history #Canada

""Personnel of No.1 Detachment of No.14(P) Squadr… https://t.co/NAbQXDTHSO",true,1.10806E+18,OTD Canadian Military History,OTDCanMilHis,"Ottawa, Ontario"
63862b17a40cfd3176f7161a,Tue Nov 29 15:51:57 +0000 2022,1,false,1.59762E+18,false,en,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","💬🗣️ ""𝐼 𝑖𝑛𝑡𝑒𝑛𝑑 𝑡𝑜 𝑟𝑢𝑛 𝑎𝑔𝑎𝑖𝑛 𝑎𝑛𝑑 𝑐𝑜𝑛𝑡𝑖𝑛𝑢𝑒 𝑜𝑛 𝑎 𝑝𝑎𝑡ℎ 𝑡ℎ𝑎𝑡 𝑑𝑒𝑓𝑖𝑛𝑒𝑠 𝑡ℎ𝑒 𝑠𝑡𝑎𝑡𝑢𝑠 𝑜𝑓 𝑤𝑜𝑚𝑒𝑛 𝑜𝑛 𝑎𝑛 𝑒𝑞𝑢𝑎𝑙 𝑓𝑜𝑜𝑡𝑖𝑛𝑔 𝑤𝑖𝑡ℎ 𝑚𝑒𝑛 𝑖𝑛… https://t.co/wzY2V8M3Lp",true,26050783,Forum of Federations,ForumFed,"Ottawa, Canada"
63862b17a40cfd3176f7161b,Tue Nov 29 15:51:57 +0000 2022,0,false,1.59762E+18,false,fr,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",La #PrestationDentaireCanadienne provisoire du gouvernement du Canada pourrait vous aider à payer les soins dentair… https://t.co/9NILVfdjgI,true,225054165,CanadianDentalAssoc,CdnDentalAssoc,Ottawa
63862b17a40cfd3176f7161c,Tue Nov 29 15:51:56 +0000 2022,1,false,1.59762E+18,false,en,false,1,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","𝐈𝐦𝐩𝐚𝐜𝐭 𝐒𝐭𝐨𝐫𝐢𝐞𝐬: @ForumMENAgender

Read what Enas Asouda from Jordan had to say about becoming President of the Gene… https://t.co/sLeKaQrnM0",true,26050783,Forum of Federations,ForumFed,"Ottawa, Canada"
63862b17a40cfd3176f7161d,Tue Nov 29 15:51:55 +0000 2022,0,false,1.59762E+18,true,en,false,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Holy entire shit. https://t.co/KhmXIldJMa,false,84818456,Tyler Paziuk 🚲🥌🌍🌹,typzk,"Ottawa, ON"
63862b17a40cfd3176f7161e,Tue Nov 29 15:51:55 +0000 2022,0,false,1.59762E+18,false,fr,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Employés d’AMC : Joignez-vous à nous auj. pour écouter des #jeunes et des experts de @ONU_fr sur des moyens de subs… https://t.co/5si88xZukD,true,1.00367E+18,Affaires mondiales Canada,AMC_corporatif,"Ottawa, Ontario"
63862b17a40cfd3176f7161f,Tue Nov 29 15:51:54 +0000 2022,0,false,1.59762E+18,true,en,false,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","POV, you are about to try invading Taiwan https://t.co/FbxDrWTVsq",false,4219510277,CanadaHawk,CanadaHawk,"Ottawa, Ontario"
63862b17a40cfd3176f71620,Tue Nov 29 15:51:54 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@PastorAlexLove You don’t ? 
Obviously you’ve never boarded your flight by crowd surfing Alex. 
Or…. Ummm …..  rope… https://t.co/L9RbYdUNY5",true,263945840,Rocket,rocket1414,"Ottawa , Canada"
63862b17a40cfd3176f71621,Tue Nov 29 15:51:52 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Ottawa_Cameron @smwgilbert Looks like we’re in for a long and difficult four years 😞,false,9.25031E+17,Mayada,BahubeshiMayada,"Ottawa, Ontario"
63862b17a40cfd3176f71622,Tue Nov 29 15:51:50 +0000 2022,0,false,1.59762E+18,true,und,false,0,false,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",No @jcboucher1 ?? https://t.co/G0C9eirdtm,false,58198180,Steve Saideman,smsaideman,"Ottawa, Ontario"
63862b17a40cfd3176f71623,Tue Nov 29 15:51:45 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@KarenWontComply @ElenaGekker We can always loose something for someone... but...we should not loose someone for something 👍🌹🙏💫,false,9.79622E+17,Prof.(Dr.) Anurakt Williamson,DrAnurakt,"Ottawa, Ontario"
63862b17a40cfd3176f71624,Tue Nov 29 15:51:44 +0000 2022,0,false,1.59762E+18,true,und,false,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/Hq8JtPuAPj https://t.co/NMBeAhR5UM,false,1.35278E+18,IN MY PRIME,AN_ENTHUS1AST,"Ottawa, Ontario"
63862b17a40cfd3176f71625,Tue Nov 29 15:51:41 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@WallStreetSilv @tim_cook @Apple @elonmusk Or even more?,false,1.59609E+18,Emily Smith,Emilysmith025,"Ottawa, Ontario"
63862b17a40cfd3176f71626,Tue Nov 29 15:51:41 +0000 2022,0,false,1.59762E+18,false,en,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","On this #GivingTuesdayCA, we're pleased to have made a donation to @ParkdaleFood, which addresses the root causes o… https://t.co/56qXYzHXUo",true,2330396228,Mann Lawyers LLP,MannLawyers,"Ottawa, Ontario"
63862b17a40cfd3176f71627,Tue Nov 29 15:51:37 +0000 2022,1,false,1.59762E+18,false,en,false,1,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It’s #GivingTuesday! To make a donation to the Caring Society, please visit our website: https://t.co/2D78jgkBA7… https://t.co/6M8gfhewEL",true,81692875,F. N. Caring Society,CaringSociety,"Ottawa, ON"
63862b17a40cfd3176f71628,Tue Nov 29 15:51:37 +0000 2022,0,false,1.59762E+18,false,en,false,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Who would you SMASH or PASS ????
https://t.co/8iQdxQTj4W https://t.co/VCe5s8dYeH",false,1.15714E+18,Tristan Deschenes,TristanDeschen4,"Ottawa, Ontario"
63862b17a40cfd3176f71629,Tue Nov 29 15:51:34 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ChicagoPDFans al's still got it!! Just thought I'd let you all know!!,false,613659008,BiffTheStiff,BiffTheStiff613,"ottawa, ontario"
63862b17a40cfd3176f7162a,Tue Nov 29 15:51:34 +0000 2022,0,false,1.59762E+18,false,en,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stereotypes and prejudice against older people can have far-reaching, harmful consequences, says the National Assoc… https://t.co/bKJcqAUUWH",true,24902546,Spencerpress,Spencerpress,Ottawa
63862b17a40cfd3176f7162b,Tue Nov 29 15:51:32 +0000 2022,0,false,1.59762E+18,false,de,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ShouraHashemi Irreführung weist Menschen an, auf ein Objekt, einen Punkt von Interesse oder etwas außerhalb des Be… https://t.co/7QaTJb6W9p",true,1.59014E+18,Richbbyfrrvenus,richbbyfrrvenus,"Ottawa, Ontario"
63862b17a40cfd3176f7162c,Tue Nov 29 15:51:31 +0000 2022,3,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I still don't want anyone to talk to me about wrestling until after Christmas, but yeah...

Boner Jam 5 in 2023. 

That is all.",false,68620975,Mike.,RotchyKong,"Ottawa, ON"
63862b17a40cfd3176f7162d,Tue Nov 29 15:51:31 +0000 2022,0,false,1.59762E+18,false,en,false,0,false,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","While many companies have examined diversity through the lenses of race and gender, neurodiversity is often overloo… https://t.co/bqEeMdHzO3",true,382712906,David Stein,DavidsDiscourse,"Ottawa, Canada "
63862b17a40cfd3176f7162e,Tue Nov 29 15:51:27 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@paulvieira @globeandmail Are they lawyers?,false,72142925,Charles Poitras,poitrasenator,Ottawa
63862b17a40cfd3176f7162f,Tue Nov 29 15:51:26 +0000 2022,0,false,1.59762E+18,false,en,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Our latest Rule of the Week is posted. Our third and final instalment on Penalty Shots. We show you some weird pena… https://t.co/pcfkreu5WA,true,1.33175E+18,HEO Officiating Program,heo_officiating,"Ottawa, Ontario"
63862b17a40cfd3176f71630,Tue Nov 29 15:51:25 +0000 2022,0,false,1.59762E+18,false,en,false,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hahahaha I grabbed the last chocolate hazelnut muffin from Tim's today, it was very stressful https://t.co/M0RNu824EY",false,2829720438,imshaadᵒᵗ²³,imshaadnaaz,"Ottawa, Ontario"
63862b17a40cfd3176f71631,Tue Nov 29 15:51:24 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Wojtowicz_N Starting backwards with a definition for consideration: A wargame is a game where the central theme is… https://t.co/QurlUQZdBW,true,23422511,PatG,IrrWbF,Ottawa
63862b17a40cfd3176f71632,Tue Nov 29 15:51:24 +0000 2022,0,false,1.59762E+18,true,en,false,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Same story here. https://t.co/G7jYQQlRHY,false,1.4524E+18,Firefly75,Firefly754,"Ottawa, Ontario"
63862b17a40cfd3176f71633,Tue Nov 29 15:51:24 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Huldunet @SolidBLeft @Essncgee @TristanSnell You can use Twitter from any web browser, on your iPhone, right?",false,9.67755E+17,Ramshutu,ramshututu,"Ottawa, Ontario"
63862b17a40cfd3176f71634,Tue Nov 29 15:51:21 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BogochIsaac @adamsmiller @doc_turek
Keep your poison 💉
#NEVERAGAIN",false,1.56825E+18,PATRICKPOULINWASABUST,verbeek_pat,"Ottawa, Ontario"
63862b17a40cfd3176f71635,Tue Nov 29 15:51:20 +0000 2022,2,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When the police board says it ""entertains"" questions from the public, is that because they're a bunch of clowns? 🤡 🤡",false,2824333769,Chris Wrinn,WrinnChris,"Ottawa, Ontario"
63862b17a40cfd3176f71636,Tue Nov 29 15:51:19 +0000 2022,0,false,1.59762E+18,false,en,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",What a wonderful opportunity!! @MrsDePippo #ThisIsND https://t.co/OfqVMkYErl,false,1208924953,Notre Dame High School,NotreDameOCSB,"Ottawa, Ontario, Canada"
63862b17a40cfd3176f71637,Tue Nov 29 15:51:17 +0000 2022,0,false,1.59762E+18,true,en,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Good thread! https://t.co/qosN45jmVw,false,114249643,Carly Watters || Literary Agent (she/her),carlywatters,Ottawa
63862b17a40cfd3176f71638,Tue Nov 29 15:51:15 +0000 2022,0,false,1.59762E+18,false,zh,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@zhanglucy88 疫情只是借口，这些公司也是听组织安排，这些人不知是无知还是无耻,false,1.25001E+18,辛辛,jingangsi,"Ottawa, Ontario"
63862b17a40cfd3176f71639,Tue Nov 29 15:51:07 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@A_MysticalOne @staychida @Lemonade_Thot @zephanijong plenty of fish in the sea, you’ll find yours eventually man",false,8.71724E+17,Siezt,Siezt_,"Ottawa, Ontario"
63862b17a40cfd3176f7163a,Tue Nov 29 15:51:06 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ActionOttawa @EastYow @ctvottawa But you don't see everyday drivers going past the speed limit, making rolling sto… https://t.co/jOoHvwxwG3",true,166957156,Guillaume,gwouigwoui,"Ottawa, Ontario"
63862b17a40cfd3176f7163b,Tue Nov 29 15:51:03 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@Sz1909_Szemberg @CraigJButton Szays who?,false,308310718,Mike Carroccetto,Media_Mike_Ott,"Ottawa, Ontario"
63862b17a40cfd3176f7163c,Tue Nov 29 15:51:03 +0000 2022,1,false,1.59762E+18,false,en,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DEC 6 Webinar: “Investing in the future of Ontario’s Greenbelt”

Join @SP_Inst for a special virtual event where we… https://t.co/yR2GKQ9OFq",true,127877956,SP Institute,SP_Inst,"Ottawa, ON, Canada"
63862b17a40cfd3176f7163d,Tue Nov 29 15:51:03 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jakeshieldsajj Its a free world but people dont see it,false,1.59609E+18,Emily Smith,Emilysmith025,"Ottawa, Ontario"
63862b18a40cfd3176f7163e,Tue Nov 29 15:50:58 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@aaronhoyland The Chinese get scooped up in malls while they're shopping if a case of covid is found at the locatio… https://t.co/YiUggVW1PT,true,115407890,shawnalucey,Shawnalucey,Ottawa
63862b18a40cfd3176f7163f,Tue Nov 29 15:50:57 +0000 2022,1,false,1.59762E+18,false,en,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@erikssonsburner Matt Bosty has passed Loui Erikssons's #1 Fan the ability to do this joke format.,false,31319925,"Matt ""Dweeb from Wokeland"" Bosty",MattBosty,"Ottawa, Ontario"
63862b18a40cfd3176f71640,Tue Nov 29 15:50:57 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PoliticalCupid Exactly,false,1.35633E+18,Elaine Stanovie,ElaineBlais4,"Ottawa, Ontario"
63862b18a40cfd3176f71641,Tue Nov 29 15:50:56 +0000 2022,1,false,1.59762E+18,false,ru,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Права и свободы граждан РФ должны быть незыблемы как абсолютный ноль, заявил Путин на съезде судей.",false,1.13752E+18,Зловещий Поблёскиватель Очками,SpiritOfSiberia,"Ottawa, Ontario"
63862b18a40cfd3176f71642,Tue Nov 29 15:50:53 +0000 2022,0,false,1.59762E+18,false,fr,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@LearryG Ce me semble une mise en scène parce que Bastien ne répond pas aux critères de base (rien à voir avec EDI)… https://t.co/MJKKE0wLeg,true,1.0618E+18,André Bilodeau,AndrBilodeau3,"Ottawa, Ontario"
63862b18a40cfd3176f71643,Tue Nov 29 15:50:53 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Peorhum @peggy_blair @MarkBourrie Apparently it’s good with a nice Chianti…,false,576391251,Bruce Mayo🇨🇦🇺🇦,MayoBruce,Ottawa
63862b18a40cfd3176f71644,Tue Nov 29 15:50:52 +0000 2022,1,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@long_daze @Diana_C_McNally @fordnation Yup and the municipality that does raise the taxes or eliminate the service… https://t.co/chGRXiqCkK,true,1.48783E+18,Ottawa centric,CentricOttawa,"Ottawa, Ontario"
63862b18a40cfd3176f71645,Tue Nov 29 15:50:51 +0000 2022,0,false,1.59762E+18,false,en,false,0,false,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Canada won’t compromise values in relations with China, says foreign minister https://t.co/1DApfjLuPp",false,2565889062,Brian Rowe,browe05,Ottawa
63862b18a40cfd3176f71646,Tue Nov 29 15:50:47 +0000 2022,0,false,1.59762E+18,false,en,false,1,false,"<a href=""https://www.constantcontact.com/"" rel=""nofollow"">Constant Contact - Social Posts</a>","We raised over $100,000 at our Farewell Roast &amp; Toast event...click on the URL see our newsletter… https://t.co/THrPMmlGz3",true,3126232262,DaveSmithYouth,DaveSmithYouth,"Ottawa, Ontario, Canada"
63862b18a40cfd3176f71647,Tue Nov 29 15:50:46 +0000 2022,1,false,1.59762E+18,false,en,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Government of Canada’s new interim #CanadaDentalBenefit may be able to help you with the costs of dental care.… https://t.co/m88zdHuGpU,true,225054165,CanadianDentalAssoc,CdnDentalAssoc,Ottawa
63862b18a40cfd3176f71648,Tue Nov 29 15:50:44 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@alexandrepratt Ok but how was the croissant and juice?,false,116626642,mizrahit lover родитель-1 (we/us),D_Dobrovetsky,"Ottawa, Ontario"
63862b18a40cfd3176f71649,Tue Nov 29 15:50:42 +0000 2022,1,false,1.59762E+18,false,en,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@iamrucafar @gildelatorre1 @timand2037 Uh huh, just like how America was defending itself from Afghanistan and Iraq right?",false,1.07096E+18,Frank Herbert West,DSA_Arrakis,"Ottawa, Ontario"
63862b18a40cfd3176f7164a,Tue Nov 29 15:50:41 +0000 2022,0,false,1.59762E+18,false,ht,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nw: mercredi,false,2515461963,Le calao💀,KouacouWilliam,"Ottawa, Ontario"
63862b18a40cfd3176f7164b,Tue Nov 29 15:50:39 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",god she’s so real,false,2811883368,randomized mii,AngelicaaBatog,"Ottawa, Ontario"
63862b18a40cfd3176f7164c,Tue Nov 29 15:50:35 +0000 2022,1,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Animus_Diagolon Good advice.,false,1.4524E+18,Firefly75,Firefly754,"Ottawa, Ontario"
63862b18a40cfd3176f7164d,Tue Nov 29 15:50:32 +0000 2022,1,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Feisty_Waters Very well said. Maintaining a facade  of wellness can literally be exhausting.,false,731704308,Diane Burgess,clemoreo,"Ottawa, Ontario"
63862b18a40cfd3176f7164e,Tue Nov 29 15:50:31 +0000 2022,2,false,1.59762E+18,false,en,false,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@nuckssleepdemon Coming out of my cage and I've been doing just fine
Gotta, gotta be down because I want it all
It… https://t.co/d8k3qnQgM7",true,257546219,Julio Hashem,JulioHashem,"Ottawa, Ontario"
63862b18a40cfd3176f7164f,Tue Nov 29 15:50:31 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@pepe_designer @SnoopDogg sheeesh so fire,false,1018821966,Kyle Boland,Kyle_Boland,Ottawa
63862b18a40cfd3176f71650,Tue Nov 29 15:50:31 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Rothmus @TheFreeThought2 Life is not fair,false,1.59609E+18,Emily Smith,Emilysmith025,"Ottawa, Ontario"
63862b19a40cfd3176f71651,Tue Nov 29 15:50:30 +0000 2022,1,false,1.59762E+18,false,und,false,1,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@surecr7 😎😎😎😎✅✅✅✅ https://t.co/TVuIpJ3dP0,false,1.31659E+18,Orlando_Lucci💣💣💥,Big_Landy1,"Ottawa, Ontario"
63862b1aa40cfd3176f71652,Tue Nov 29 15:50:27 +0000 2022,0,false,1.59762E+18,false,und,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DebraJ43 @StoneyHeart4 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,false,1.35633E+18,Elaine Stanovie,ElaineBlais4,"Ottawa, Ontario"
63862b1ca40cfd3176f71653,Tue Nov 29 15:50:27 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yo @france do me a solid and beat Tunisia tomorrow thx,false,1024672502,tajon buchanan enthusiast,dexterreid_,"Ottawa, ON"
63862b1da40cfd3176f71654,Tue Nov 29 15:50:25 +0000 2022,0,false,1.59762E+18,false,in,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@reneaquene cinta tak dapat, yang dapat jatuh",false,9.02814E+17,alep,alifyangbaik,ottawa 
63862b1ea40cfd3176f71655,Tue Nov 29 15:50:22 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JenStewartOtt @SyntaxStrategic O wow, thank you so so much 🤍🤍",false,1.22291E+18,Ava-OTO,Onlytakesone20,"Ottawa, Ontario"
63862b20a40cfd3176f71656,Tue Nov 29 15:50:18 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@robertcrais @TFOB Have fun!,false,1.33691E+18,Luminita Lou Serbanescu ART,LouLuminita,Ottawa. Canada 
63862b21a40cfd3176f71657,Tue Nov 29 15:50:16 +0000 2022,2,false,1.59762E+18,false,en,,1,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@runthinkwrite @EthicsInSPORT @Miroandrej @idrottsforum CCES has lost their way. It pains me that my tax dollars funds this organization.,false,30761455,RunnersWeb,runnersweb,"Ottawa, Ontario"
63862b23a40cfd3176f71658,Tue Nov 29 15:50:11 +0000 2022,0,false,1.59762E+18,false,en,false,0,false,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","This is a peculiar exchange in a Senate committee debating language in Bill C-11, the Online Streaming Act. They're… https://t.co/HCDIr4IFQy",true,9870782,David Reevely,davidreevely,"Ottawa, Ontario, Canada"
63862b24a40cfd3176f71659,Tue Nov 29 15:50:10 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nrfzrhhh sis spill the hot teh,false,9.02814E+17,alep,alifyangbaik,ottawa 
63862e4b4800bd6f6fa7b8c8,Tue Nov 29 16:07:11 +0000 2022,0,false,1.59762E+18,false,en,false,0,false,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","📣Calling all US Freelancers – There are only a few weeks left of Open Enrollment! 

With that in mind, we’re launch… https://t.co/0CdWbP58Hl",true,2575411285,Oomple,OompleFreelance,"Ottawa, Ontario"
63862e4b4800bd6f6fa7b8c9,Tue Nov 29 16:07:09 +0000 2022,0,false,1.59762E+18,false,en,false,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Note to file.  https://t.co/rjhino3zRE,false,1.06997E+18,Eli Tannis,eli_tannis,"Ottawa, Ontario"
63862e4b4800bd6f6fa7b8ca,Tue Nov 29 16:07:06 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Robi03587076 @truthisjustice2 @imdsm @d_feldman Get a Pixle. I used to swear by Apple as well because the operatin… https://t.co/wkv5eQ5Wr6,true,66052632,Justin Kelly,JustinKellyOTT,"Ottawa, Ontario"
63862e4c4800bd6f6fa7b8cb,Tue Nov 29 16:07:05 +0000 2022,0,false,1.59762E+18,false,fa,,0,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@parisasadeghi0 @M_Zan_Zendegi لعنعت خدا و خلق خدا بر شما باد ای داعشیهای ضد ایرانی و ضد بشر! توجیه گران و مشاطه گر… https://t.co/pXGIlpyBVj,true,60066363,HAMID RIAHI,HamidRiahi,Ottawa Ontario
63862e4c4800bd6f6fa7b8cc,Tue Nov 29 16:07:03 +0000 2022,0,false,1.59762E+18,false,en,,0,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@katystoll The guy who thinks productivity is measured in the number of lines of code you write can't be concise with words? Pshaw!,false,14536876,Liz Walsh,Litazia,"Ottawa, ON, CA"
